id,rle_mask
bf8525523a,1 5454 5458 98 5561 96 5663 95 5765 94 5867 93 5969 92 6071 91 6172 91 6274 90 6376 89 6478 88 6580 87 6682 86 6783 86 6885 85 6987 84 7088 84 7190 83 7292 82 7395 80 7499 77 7602 75 7704 74 7806 73 7909 71 8011 70 8113 69 8215 68 8318 66 8422 63 8531 55 8635 52 8739 49 8841 48 8944 46 9047 44 9150 42 9252 41 9354 40 9457 38 9559 37 9661 36 9764 34 9866 33 9967 33 10069 32 10171 31
d59fe2fb62,6766 1 6863 6 6961 9 7058 13 7153 19 7251 22 7349 25 7444 31 7541 35 7639 38 7736 42 7833 46 7930 50 8028 53 8125 57 8222 61 8320 64 8417 68 8514 72 8612 75 8710 78 8807 82 8905 85 9002 89 9097 1105
1d23853728,
5b281d742f,6360 3 6457 8 6555 11 6655 12 6755 13 6855 14 6955 15 7056 15 7156 16 7255 18 7355 19 7454 21 7554 22 7654 23 7753 25 7852 27 7952 28 8051 30 8150 32 8250 33 8349 35 8449 36 8547 39 8646 41 8745 43 8844 45 8942 48 9041 50 9140 52 9240 53 9340 54 9440 55 9541 55 9640 57 9740 58 9841 58 9941 59 10042 59 10143 59
b69bf71d8a,63 39 163 40 263 41 363 42 464 42 565 42 666 42 768 41 869 41 970 41 1072 40 1173 40 1274 40 1375 40 1476 40 1576 41 1677 41 1777 42 1877 43 1978 43 2079 43 2179 44 2280 44 2381 44 2483 43 2584 43 2686 42 2787 42 2888 42 2990 41 3091 41 3192 41 3293 41 3394 41 3494 42 3594 43 3695 43 3795 44 3895 45 3996 45 4097 45 4199 44 4300 44 4402 43 4503 43 4604 43 4705 43 4806 43 4907 43 5008 43 5110 42 5212 41 5314 40 5417 38 5520 36 5621 36 5723 35 5824 35 5925 35 6026 35 6126 36 6227 36 6325 39 6422 43 6522 44 6622 45 6722 46 6823 46 6924 46 7024 47 7125 47 7225 48 7326 48 7427 48 7528 48 7628 49 7729 49 7830 49 7931 49 8031 50 8132 50 8233 50 8334 50 8436 49 8537 49 8638 49 8740 48 8842 47 8945 45 9048 43 9150 42 9252 41 9353 41 9455 40 9555 41 9656 41 9757 41 9858 41 9959 41 10060 41 10161 41
6318ebf3fb,1 8180 8182 96 8283 90 8384 80 8485 74 8586 68 8687 58 8788 53 8889 42 8990 36 9091 33 9192 27 9293 25 9394 23 9495 21 9596 20 9697 19 9798 18 9899 17 10000 16 10101 16
f3d457ccce,1 71 102 72 203 72 304 73 405 73 506 74 607 74 708 74 809 74 910 74 1011 74 1112 75 1213 75 1314 75 1415 76 1516 76 1617 76 1718 76 1819 77 1920 77 2021 77 2122 77 2223 78 2324 78 2425 78 2526 79 2627 79 2728 80 2829 81 2930 82 3031 82 3132 82 3233 83 3334 83 3435 83 3536 83 3637 83 3738 83 3839 83 3940 82 4041 82 4142 81 4243 81 4344 81 4445 81 4546 82 4647 83 4748 84 4849 85 4950 86 5051 87 5152 88 5253 89 5354 95 5453 1 5455 4747
14db62dde9,
9213d2bca3,1 67 102 67 203 67 304 67 405 67 506 67 607 67 708 67 809 67 910 66 1011 66 1112 66 1213 67 1314 67 1415 67 1516 67 1617 67 1718 67 1819 68 1920 68 2021 68 2122 68 2223 68 2324 68 2425 68 2526 68 2627 68 2728 69 2829 69 2930 69 3031 70 3132 71 3233 71 3334 71 3435 72 3536 72 3637 72 3738 72 3839 72 3940 72 4041 72 4142 72 4243 72 4344 72 4445 72 4546 72 4647 72 4748 72 4849 72 4950 72 5051 72 5152 73 5253 73 5354 73 5455 73 5556 73 5657 74 5758 74 5859 74 5960 74 6061 74 6162 74 6263 74 6364 74 6465 74 6566 74 6667 73 6768 73 6869 72 6970 70 7071 69 7172 67 7273 65 7374 64 7475 63 7576 62 7677 61 7778 60 7879 59 7980 58 8081 57 8182 56 8283 55 8384 52 8485 48 8586 45 8687 43 8788 41 8889 40 8990 38 9091 38 9192 37 9293 36 9394 35 9495 33 9596 32 9697 31 9798 30 9899 29 10000 28 10101 28
d811dea143,
5b7ebdc259,
78e40a6459,7833 9 7924 27 8024 31 8124 38 8164 5 8180 1 8225 57 8325 59 8425 60 8526 60 8627 60 8728 60 8829 60 8930 60 9032 59 9134 58 9236 57 9338 56 9440 55 9542 54 9644 53 9745 53 9847 52 9950 50 10051 50 10153 49
4e13bb0edb,
ea0b716b6e,81 21 181 22 282 22 382 23 482 24 582 25 682 26 782 27 882 28 982 29 1082 30 1182 31 1282 32 1382 33 1482 34 1582 35 1682 36 1782 37 1882 38 1982 39 2082 40 2183 40 2283 41 2383 42 2482 44 2582 45 2682 46 2782 47 2882 48 2982 49 3082 50 3182 51 3282 52 3382 53 3482 54 3582 55 3682 56 3782 57 3882 58 3982 59 4081 61 4181 62 4281 63 4380 65 4479 67 4579 68 4678 70 4778 71 4878 72 4977 74 5077 75 5176 77 5276 78 5376 79 5476 80 5576 81 5676 82 5776 83 5876 84 5976 85 6075 87 6175 88 6274 90 6374 91 6473 93 6573 94 6672 96 6772 97 6871 99 6971 3231
de38a99f09,
c5d65cc917,799 9 893 2 898 11 970 1 984 27 1061 51 1157 56 1253 61 1346 69 1430 86 1526 91 1623 95 1719 8483
29b2a38316,1 5252 5256 98 5358 97 5461 95 5564 93 5667 91 5769 90 5872 88 5974 87 6077 85 6179 84 6282 82 6384 81 6486 80 6589 78 6691 77 6794 75 6896 74 6999 72 7101 71 7204 69 7307 67 7409 66 7512 64 7614 63 7717 61 7820 59 7922 58 8024 57 8127 55 8229 54 8331 53 8433 52 8535 51 8636 51 8738 50 8840 49 8942 48 9043 48 9145 47 9246 47 9348 46 9450 45 9552 44 9654 43 9756 42 9857 42 9959 41 10060 41 10162 40
039929151f,53 49 153 50 254 50 356 49 457 49 559 48 660 48 761 48 863 47 964 47 1066 46 1168 45 1270 44 1372 43 1474 42 1578 39 1680 38 1783 36 1885 35 1987 34 2089 33 2191 32 2293 31 2395 30 2497 29 2599 28 2700 28 2802 27 2903 27 3004 27 3106 26 3207 26 3308 26 3409 26 3511 25 3612 25 3714 24 3815 24 3916 24 4018 23 4119 23 4221 22 4322 22 4424 21 4525 21 4627 20 4729 19 4831 18 4933 17 5035 16 5137 15 5239 14 5341 13 5443 12 5544 12 5646 11 5748 10 5851 8 5953 2 5957 3 6059 1
86f2cf093f,
a987ebe117,
dd3e93b539,1 7440 7445 96 7552 89 7668 2 7673 68 7776 1 7778 63 7879 62 7980 61 8081 60 8182 60 8283 60 8384 59 8485 59 8586 59 8687 58 8788 58 8889 58 8990 58 9091 58 9192 58 9293 57 9394 57 9495 57 9596 57 9697 57 9798 56 9899 56 10000 56 10101 56
1f4067e73f,1 2725 2728 97 2829 96 2930 95 3031 94 3132 94 3233 93 3334 93 3435 92 3536 92 3637 91 3738 91 3839 91 3940 90 4041 90 4142 89 4243 89 4344 89 4445 88 4546 88 4647 88 4748 88 4849 87 4950 87 5051 87 5152 87 5253 87 5354 86 5455 86 5556 86 5657 86 5758 86 5859 86 5960 86 6061 86 6162 86 6263 87 6364 87 6465 87 6566 87 6667 87 6768 86 6869 86 6970 86 7071 86 7172 85 7273 85 7374 84 7475 84 7576 83 7677 83 7778 82 7879 82 7980 82 8081 81 8182 81 8283 80 8384 79 8485 79 8586 77 8687 76 8788 75 8889 74 8990 72 9091 71 9192 70 9293 69 9394 69 9495 68 9596 67 9697 66 9798 65 9899 64 10000 64 10101 63
7a8eae16e1,
677d02e7f1,1 54 102 54 203 55 304 55 405 56 506 56 607 56 708 56 809 56 910 56 1011 56 1112 56 1213 56 1314 56 1415 57 1516 57 1617 58 1701 5 1718 61 1796 12 1810 1 1819 94 1920 94 2021 95 2122 96 2223 97 2324 100 2425 7777
164e2dccd5,
42e3dc40ba,
fd35db589d,
c192a33608,1 31 102 31 203 31 304 31 405 31 506 30 607 30 708 29 809 28 910 28 1011 27 1112 27 1213 27 1314 27 1415 28 1516 28 1617 29 1718 29 1819 30 1920 31 2021 31 2122 32 2223 33 2324 34 2425 35 2526 36 2627 37 2728 38 2829 38 2930 39 3031 40 3132 41 3233 42 3334 43 3435 45 3536 46 3637 48 3738 50 3839 51 3940 53 4041 54 4142 56 4243 57 4344 58 4445 60 4546 61 4647 62 4748 63 4849 64 4950 65 5051 66 5152 67 5253 68 5354 69 5455 70 5556 71 5657 73 5758 74 5859 75 5960 76 6061 77 6162 78 6263 79 6364 80 6465 81 6566 81 6667 82 6768 83 6869 84 6970 85 7071 86 7172 88 7273 89 7374 90 7475 91 7576 93 7677 94 7778 96 7879 100 7980 2222
4dbd529a9a,
9866b8ffb5,1 15 20 2 32 23 102 20 134 25 203 19 236 23 304 18 339 19 405 17 441 1 446 14 506 16 546 15 607 14 647 14 708 11 750 7 760 1 809 10 853 5 910 7 1012 5 1116 1
d3c6689f39,
eff6f75116,1 51 102 51 203 52 304 52 405 54 506 56 607 58 708 59 809 61 910 62 1011 63 1112 65 1213 66 1314 68 1415 69 1516 71 1617 73 1718 75 1819 77 1920 79 2021 81 2122 83 2223 84 2324 86 2425 87 2526 89 2627 90 2728 91 2829 93 2930 94 3031 95 3132 98 3233 100 3334 2626 5961 100 6064 98 6167 96 6271 93 6376 89 6483 83 6590 77 6697 71 6804 65 6911 59 7017 54 7121 51 7225 48 7329 45 7434 41 7539 37 7646 31 7755 23 7865 14 7971 9
2224f6d2d3,2527 8 2551 4 2627 33 2728 34 2829 36 2930 38 3031 39 3132 40 3233 41 3334 43 3435 45 3536 48 3637 53 3738 60 3839 64 3940 77 4041 82 4142 86 4243 95 4344 100 4445 5757
d5d4ad6b25,
8d5a7fe872,
8949175e6f,1 61 102 62 203 62 304 62 405 63 506 64 607 64 708 65 809 66 910 67 1011 68 1112 70 1213 71 1314 72 1415 73 1516 74 1617 75 1718 76 1819 77 1920 78 2021 79 2122 81 2223 83 2324 84 2425 86 2526 87 2627 89 2728 90 2829 92 2930 94 3031 96 3132 98 3231 1 3233 100 3334 6868
d029316467,8990 9 9091 12 9192 15 9293 17 9394 19 9495 21 9596 23 9697 24 9798 25 9899 25 10000 25 10101 26
52da078de7,10 92 111 92 213 91 314 91 416 90 518 89 620 88 722 87 824 86 926 85 1028 84 1130 83 1232 82 1334 81 1436 80 1538 79 1640 78 1742 77 1844 76 1946 75 2048 74 2150 73 2252 72 2353 72 2455 71 2557 70 2658 70 2760 69 2862 68 2963 68 3065 67 3167 66 3268 66 3370 65 3472 64 3574 63 3675 63 3777 62 3879 61 3980 61 4082 60 4184 59 4285 59 4387 58 4489 57 4590 57 4692 56 4793 56 4895 55 4996 55 5098 54 5199 54 5300 54 5402 53 5504 52 5605 52 5707 51 5808 51 5910 50 6012 49 6113 49 6215 48 6316 48 6418 47 6519 47 6621 46 6722 46 6823 46 6925 45 7026 45 7128 44 7229 44 7330 44 7432 43 7533 43 7634 43 7736 42 7837 42 7938 42 8040 41 8141 41 8242 41 8343 41 8445 40 8546 40 8647 40 8748 40 8849 40 8950 40 9052 39 9153 39 9254 39 9355 39 9457 38 9558 38 9659 38 9761 37 9862 37 9964 36 10065 36 10167 35
6c654f0642,1 23 102 23 203 24 304 25 405 25 506 27 607 30 708 33 809 36 910 38 1011 40 1112 41 1213 42 1314 43 1415 44 1516 44 1617 44 1718 45 1819 45 1920 45 2021 45 2122 45 2223 45 2324 45 2425 45 2526 45 2627 45 2728 45 2829 46 2930 46 3031 46 3132 46 3233 46 3334 46 3435 46 3536 46 3637 46 3738 46 3839 46 3940 45 4042 44 4143 1 4148 38 4250 37 4352 35 4455 32 4558 29 4663 23 4725 5 4738 3 4773 10 4824 12 4837 7 4925 20 5025 22 5127 21 5229 23 5330 24 5432 23 5534 22 5636 21 5738 20 5840 19 5942 18 6044 17 6146 16 6247 16 6347 17 6448 17 6549 17 6650 17 6752 16 6854 15 6958 7 6968 1
d625028eb4,
1c458ae740,
fd1085d949,29 73 129 74 230 74 331 74 433 73 534 73 637 71 740 69 845 65 951 9 968 43 1075 37 1184 29 1290 24 1395 20 1499 17 1603 14 1706 12 1807 12 1909 11 2011 10 2113 9 2214 9 2316 7 2419 2
2ea5f9e7d9,1 4141 4143 100 4246 98 4349 96 4451 95 4555 92 4659 89 4763 86 4868 82 4971 80 5074 78 5177 76 5278 76 5380 75 5480 76 5581 76 5683 75 5785 74 5886 74 5985 76 6087 75 6188 75 6289 75 6391 74 6493 73 6595 72 6698 70 6801 68 6905 65 7007 64 7113 59 7216 1 7218 55 7324 3 7339 35 7442 33 7544 32 7646 31 7749 29 7851 28 7953 27 8056 25 8158 24 8259 24 8362 22 8464 21 8567 19 8670 17 8772 16 8877 12 8979 11 9081 10 9190 1
508062c055,1517 4 1617 6 1718 7 1819 8 1920 9 2021 10 2122 11 2223 11 2324 12 2425 13 2526 14 2627 14 2728 15 2829 16 2930 17 3031 17 3132 18 3233 19 3334 20 3435 21 3536 22 3637 23 3738 24 3839 25 3940 26 4041 27 4142 28 4243 29 4344 30 4445 31 4546 32 4647 33 4748 34 4849 35 4950 35 5051 36 5152 37 5253 38 5354 38 5455 39 5556 40 5657 40 5758 41 5859 42 5960 43 6061 43 6162 44 6263 45 6364 46 6465 47 6566 48 6667 48 6768 49 6869 50 6970 50 7071 51 7172 51 7273 52 7374 52 7475 53 7576 53 7677 54 7778 54 7879 54 7980 55 8081 55 8182 55 8283 56 8384 56 8485 56 8586 57 8687 57 8788 58 8889 59 8990 59 9091 60 9192 61 9293 61 9394 62 9495 63 9596 63 9697 63 9798 64 9899 64 10000 64 10101 64
1640610fd0,
c36bb4c231,
eb9af521d6,8890 8 8990 13 9091 17 9192 21 9293 24 9394 27 9495 29 9596 30 9697 31 9798 32 9899 33 10000 33 10101 34
a01ec79fb7,87 15 186 17 286 18 385 20 482 24 576 31 669 39 766 43 863 47 961 50 1060 52 1159 54 1258 56 1356 59 1455 61 1554 63 1653 65 1752 67 1853 67 1954 67 2054 68 2155 68 2255 69 2356 69 2456 70 2557 70 2657 71 2757 72 2857 73 2956 75 3055 77 3154 79 3253 81 3353 82 3453 83 3553 84 3653 85 3752 87 3852 88 3951 90 4051 91 4152 91 4252 92 4352 93 4452 94 4552 95 4651 97 4751 98 4850 2928 7781 98 7883 97 7985 96 8089 93 8191 92 8294 90 8398 87 8501 85 8604 83 8706 82 8808 81 8909 81 9012 79 9114 78 9216 77 9317 77 9418 77 9519 77 9620 77 9720 78 9818 81 9919 81 10019 82 10120 82
22dce42e16,
a1b071d24f,1 8988 8990 99 9091 98 9192 97 9293 97 9394 96 9495 95 9596 95 9697 95 9798 94 9899 94 10000 94 10101 94
117503a0b0,
90eef5ba6a,62 35 162 37 262 39 363 40 464 39 565 38 666 37 766 38 867 37 967 37 1067 19 1092 12 1167 19 1195 9 1267 19 1367 20 1445 1 1466 22 1544 10 1566 23 1645 45 1746 46 1847 48 1947 50 2047 52 2146 55 2245 58 2345 61 2445 64 2517 2 2545 66 2617 9 2645 70 2717 10 2745 84 2845 85 2945 86 3046 86 3146 87 3238 4 3246 88 3338 97 3439 97 3538 99 3638 4947 8586 97 8687 95 8788 94 8889 93 8990 92 9091 90 9192 90 9294 88 9395 2 9399 83 9511 72 9617 66 9727 56 9829 53 9932 49 10034 47 10136 45
200f674793,
7467212701,
1a6fd02308,
ff85a49633,1 83 102 84 203 83 304 83 405 83 506 82 607 81 708 79 809 77 910 74 1011 70 1112 68 1213 67 1314 64 1415 63 1516 61 1617 60 1718 58 1819 55 1920 48 2021 43 2122 40 2223 38 2324 27 2354 6 2425 17 2526 10 2628 2
67da0e77b4,
72826bcbb3,1 24 102 25 203 25 304 25 405 25 506 25 607 25 708 25 809 25 910 25 1011 25 1112 25 1213 26 1314 26 1415 26 1516 26 1617 26 1718 26 1819 26 1920 26 2021 26 2122 26 2223 26 2324 26 2425 26 2526 26 2627 26 2728 27 2829 27 2930 27 3031 28 3132 28 3233 28 3334 29 3435 29 3536 29 3637 29 3738 29 3839 29 3940 30 4041 30 4142 30 4243 30 4344 31 4445 31 4546 31 4647 31 4748 31 4849 32 4950 32 5051 32 5152 33 5253 33 5354 34 5455 34 5556 35 5657 35 5758 36 5859 36 5960 37 6061 37 6162 38 6263 38 6364 38 6465 38 6566 38 6667 38 6768 38 6869 38 6970 38 7071 38 7172 38 7273 38 7374 38 7475 38 7576 38 7677 39 7778 39 7879 39 7980 39 8081 40 8182 40 8283 40 8384 41 8485 41 8586 41 8687 41 8788 41 8889 42 8990 42 9091 42 9192 43 9293 43 9394 43 9495 44 9596 44 9697 44 9798 44 9899 44 10000 44 10101 43
3116f272e3,
fa503f3f93,2022 2 2123 5 2223 7 2324 8 2425 8 2526 9 2627 9 2728 10 2829 10 2930 11 3031 11 3132 11 3233 12 3334 12 3435 12 3536 12 3637 12 3738 12 3839 11 3940 11 4041 11 4142 10 4243 9 4344 9 4445 8 4546 7 4648 4 4750 1
91f6bcd7a7,1 4949 4952 99 5057 95 5162 91 5266 88 5371 84 5475 81 5581 1 5584 73 5688 70 5794 65 5900 60 6005 56 6110 52 6215 48 6321 43 6426 39 6530 36 6641 26 6746 3 6751 13 6765 2
60fa9f985c,1 16 102 17 203 17 304 17 405 17 506 17 607 16 708 16 809 15 910 14 1011 14 1112 13 1213 13 1314 13 1415 12 1516 12 1617 11 1718 11 1819 10 1920 10 2021 9 2122 9 2223 9 2324 8 2425 8 2526 8 2627 7 2728 7 2829 7 2930 6 3031 6 3132 6 3233 6 3334 6 3435 6 3536 6 3637 6 3738 7 3839 7 3940 7 4041 8 4142 8 4243 8 4344 8 4445 9 4546 9 4647 9 4748 9 4849 10 4950 10 5051 11 5152 11 5253 12 5354 12 5455 12 5556 13 5657 13 5758 14 5859 14 5960 15 6061 15 6162 16 6263 17 6364 17 6465 18 6566 19 6667 19 6768 20 6869 21 6970 22 7071 22 7172 23 7273 24 7374 24 7475 25 7576 26 7677 27 7778 28 7879 30 7980 31 8081 32 8182 32 8283 33 8384 34 8485 34 8586 35 8687 35 8788 36 8889 36 8990 36 9091 36 9192 37 9293 37 9394 37 9495 37 9596 37 9697 37 9798 37 9899 37 10000 37 10101 37
c0cf5a03ea,1 3939 3941 100 4044 98 4146 97 4248 96 4350 95 4452 94 4555 92 4657 91 4759 90 4860 90 4962 89 5064 88 5166 87 5267 87 5369 86 5471 85 5573 84 5676 82 5779 80 5882 78 5983 78 6085 77 6187 76 6288 76 6389 76 6490 76 6591 76 6691 77 6792 77 6892 78 6992 79 7093 79 7193 80 7293 81 7393 82 7493 83 7593 84 7692 86 7792 87 7892 88 7993 88 8093 89 8194 89 8295 89 8396 89 8496 90 8596 91 8696 92 8796 93 8897 93 8997 94 9098 94 9198 95 9299 95 9400 95 9500 96 9600 97 9700 98 9800 99 9901 99 10003 98 10104 98
d96c4efcda,3331 3 3429 6 3528 8 3627 10 3728 10 3828 11 3929 11 4030 11 4131 11 4232 11 4334 10 4435 9 4538 7 4640 3 4645 1
f7d7577dff,1 2828 2831 99 2935 96 3038 94 3141 92 3245 89 3348 87 3452 84 3556 81 3660 78 3764 75 3867 73 3971 70 4075 67 4178 65 4283 61 4388 57 4492 54 4595 52 4700 48 4803 46 4906 44 5009 42 5113 39 5217 36 5321 33 5425 30 5529 27 5633 24 5736 22 5840 19 5944 16 6047 14 6150 12 6253 10 6355 9 6459 6
3922843c4e,1 10 79 34 178 36 279 37 382 37 483 38 584 40 685 43 786 22 809 23 888 18 910 26 990 15 1011 30 1093 11 1112 33 1195 7 1213 38 1298 2 1314 47 1371 6 1415 65 1516 66 1617 70 1703 9 1718 96 1817 1 1819 100 1920 8282
3b5d5dd52b,7239 3 7339 9 7439 15 7539 19 7639 24 7665 6 7675 1 7740 37 7841 38 7941 39 8041 40 8141 41 8242 41 8342 42 8442 43 8542 44 8642 45 8742 46 8843 46 8944 46 9045 46 9146 46 9248 45 9349 45 9451 44 9553 43 9655 42 9756 42 9858 41 9960 40 10061 40 10163 39
17ea34c5d9,
c6e3a3feea,6 96 107 96 208 96 309 96 411 95 513 94 615 93 718 91 820 90 924 87 1027 85 1130 83 1234 80 1338 77 1443 73 1546 71 1650 68 1753 66 1856 64 1959 62 2063 59 2166 57 2268 56 2371 54 2474 52 2577 50 2680 48 2783 46 2885 45 2987 44 3089 43 3191 42 3294 40 3399 36 3503 33 3607 30 3710 28 3813 26 3915 25 4017 24 4119 23 4221 22 4322 22 4424 21 4525 21 4627 20 4728 20 4829 20 4930 20 5032 19 5133 19 5234 19 5336 18 5438 17 5540 16 5643 14 5745 13 5848 11 5952 8 6059 1
f8d083fbd9,301 2 402 3 502 4 601 6 701 7 801 8 901 9 1001 10 1101 11 1201 12 1301 13 1401 14 1502 14 1603 14 1703 15 1804 15 1904 16 2004 17 2105 17 2206 17 2306 18 2407 18 2507 19 2608 19 2708 20 2808 21 2909 21 3009 22 3109 23 3210 23 3311 23 3411 24 3512 24 3613 24 3713 25 3814 25 3915 25 4016 25 4116 26 4217 26 4318 26 4418 27 4519 27 4619 28 4720 28 4820 29 4921 29 5022 29 5123 29 5224 29 5325 29 5426 29 5527 29 5628 29 5730 28 5831 28 5933 27 6035 26 6137 25 6239 24 6341 23 6443 22 6545 21 6647 20 6749 19 6851 18 6953 17 7055 16 7157 15 7259 14 7361 13 7464 11 7566 10 7668 9 7770 8 7873 6 7976 4 8079 2
95e0620119,6220 3 6316 9 6417 10 6518 10 6613 3 6619 7 6713 13 6813 15 6913 16 7014 18 7050 6 7114 20 7150 8 7215 21 7250 4 7255 8 7316 22 7350 15 7418 21 7451 16 7519 21 7552 17 7621 20 7653 19 7723 19 7754 20 7775 2 7825 18 7854 24 7930 14 7955 25 8032 14 8056 25 8134 14 8153 29 8236 15 8254 29 8337 47 8437 48 8538 48 8639 48 8739 49 8843 46 8944 46 9045 46 9145 47 9246 47 9347 47 9447 48 9548 48 9649 48 9753 45 9852 47 9957 43 10058 43 10160 42
54ac782d61,1 1616 1618 100 1723 96 1826 94 1929 92 2031 91 2133 90 2235 89 2337 88 2438 88 2540 87 2642 86 2743 86 2845 85 2947 84 3049 83 3153 80 3256 78 3360 75 3463 73 3566 71 3668 70 3770 69 3872 68 3974 67 4077 65 4179 64 4282 62 4385 60 4486 60 4587 60 4688 60 4789 60 4890 60 4991 60 5091 61 5190 63 5289 65 5388 67 5488 68 5589 68 5690 68 5790 69 5892 68 5993 68 6095 67 6198 65 6301 63 6405 60 6509 57 6614 53 6718 50 6822 47 6925 45 7030 41 7134 38 7237 36 7341 33 7445 30 7548 28 7652 25 7755 23 7858 21 7961 19 8065 16 8168 14 8272 11 8375 9 8481 4
f4c478c3c9,
12298a8e03,
e6757ac486,
ed22b7c4a2,
5651ff20d6,
9583b7d310,2196 6 2296 8 2305 3 2313 3 2322 1 2396 13 2412 7 2421 3 2493 33 2576 4 2594 33 2676 3 2693 35 2771 10 2789 40 2874 12 2894 36 2972 19 2992 39 3072 60 3171 62 3269 65 3368 67 3468 68 3567 70 3659 7 3667 71 3760 79 3860 80 3955 86 4055 87 4155 88 4256 88 4355 90 4454 92 4547 1 4554 93 4648 2 4654 94 4749 3 4753 96 4850 5352
535eb2e821,4132 10 4226 17 4321 23 4418 27 4517 29 4617 30 4716 32 4815 34 4914 36 5013 38 5112 40 5210 43 5309 45 5409 46 5509 47 5609 48 5710 48 5811 48 5913 47 6014 47 6116 46 6219 44 6321 43 6423 42 6529 37 6636 31 6741 27 6851 18 6954 16 7056 15 7159 13 7262 11 7367 3 7371 3
643c7c5672,
4e8f536122,1 9087 9091 97 9192 95 9293 94 9394 92 9495 91 9596 91 9697 90 9798 89 9899 87 10000 86 10101 86
b935b426a5,4345 3 4445 6 4546 8 4647 9 4748 11 4849 12 4950 13 5051 14 5152 15 5253 16 5354 17 5455 18 5556 19 5657 20 5758 21 5859 22 5960 23 6061 24 6162 25 6263 27 6364 29 6465 31 6566 33 6667 35 6768 36 6869 37 6970 39 7071 40 7172 41 7273 41 7374 42 7475 43 7576 44 7677 44 7778 45 7879 45 7980 46 8081 46 8182 47 8283 47 8384 48 8485 48 8586 49 8687 49 8788 50 8889 51 8990 52 9091 53 9192 54 9293 55 9394 55 9495 56 9596 57 9697 57 9798 57 9899 58 10000 58 10101 58
4e10dfcd54,1 4646 4648 5 4655 93 4749 4 4758 2 4763 86 4865 59 4927 23 4967 55 5033 18 5069 42 5114 8 5135 17 5171 40 5237 16 5274 37 5338 16 5376 35 5441 14 5475 36 5545 11 5579 32 5647 9 5680 32 5749 5 5782 27 5811 2 5852 3 5884 25 5985 22 6087 21 6191 19 6293 18 6395 5 6407 3 6496 5
3d84ed9c15,2625 1 2721 7 2819 10 2917 13 3013 18 3105 27 3201 32 3298 36 3394 41 3492 44 3590 47 3687 51 3781 58 3880 60 3978 63 4076 66 4175 68 4273 71 4371 74 4468 78 4565 82 4656 5546
f99a792e1c,
102a7ad32b,605 2 702 5 799 10 897 13 995 16 1092 20 1189 24 1287 27 1385 30 1482 34 1580 37 1678 40 1774 45 1871 49 1969 52 2067 55 2163 60 2261 63 2359 66 2456 70 2552 75 2649 79 2746 83 2843 87 2940 91 3037 95 3133 4239 7374 98 7475 95 7576 92 7677 90 7778 88 7879 86 7980 84 8081 83 8182 82 8283 80 8384 79 8485 77 8586 74 8687 72 8788 69 8889 67 8990 65 9091 63 9192 61 9293 59 9394 57 9495 56 9596 54 9697 52 9798 49 9899 48 10000 47 10101 47
8cd406ddbd,1112 4 1213 9 1314 12 1415 16 1516 25 1617 29 1718 35 1819 48 1872 6 1890 7 1920 87 2010 10 2021 100 2122 8080
9ef54fa6eb,6062 1 6162 5 6263 10 6364 15 6465 20 6566 32 6667 36 6768 40 6869 44 6970 55 7071 59 7172 64 7273 66 7374 68 7475 70 7576 71 7677 72 7778 73 7879 75 7980 76 8081 77 8182 78 8283 78 8384 79 8485 79 8586 79 8687 79 8788 79 8889 79 8990 80 9091 81 9192 81 9293 82 9394 82 9495 83 9596 84 9697 84 9798 85 9899 85 10000 86 10101 85
c24e12d0cf,
be02cfe5da,
8500564b08,1312 2 1412 3 1511 5 1612 5 1713 5 1813 6 1914 6 2014 7 2115 7 2215 8 2316 8 2417 8 2517 9 2618 9 2719 9 2819 10 2920 10 3020 11 3121 11 3221 12 3321 13 3421 14 3522 14 3622 15 3723 15 3823 16 3924 16 4025 16 4126 16 4227 16 4328 16 4428 17 4529 17 4630 17 4730 18 4831 18 4931 19 5031 20 5131 21 5231 22 5330 24 5430 25 5529 27 5629 28 5729 29 5828 31 5928 32 6028 33 6128 34 6228 35 6327 37 6427 38 6527 39 6627 40 6726 42 6826 43 6926 44 7026 45 7126 46 7225 48 7325 49 7425 50 7525 51 7624 53 7724 54 7824 55 7923 57 8023 58 8123 59 8222 61 8322 62 8421 64 8521 65 8620 67 8719 69 8818 71 8917 73 9016 75 9115 77 9214 79 9313 81 9412 83 9511 85 9610 87 9709 89 9809 90 9910 90 10010 91 10111 91
